,ID,Players,Bat_Score,Bowling_Score,Fielding_Score,Score
17302,980905,Sandeep Sharma,0.0,38.0,0.0,38.0
17303,980907,A Nehra,0.0,7.0,0.0,7.0
17304,980907,AF Milne,0.0,37.0,0.0,37.0
17305,980907,B Kumar,0.0,77.0,0.0,77.0
17306,980907,HV Patel,0.0,10.0,0.0,10.0
17307,980907,Mustafizur Rahman,0.0,73.0,0.0,73.0
17308,980907,Parvez Rasool,0.0,47.0,0.0,47.0
17309,980907,YS Chahal,0.0,72.0,0.0,72.0
17310,980909,GB Hogg,0.0,8.0,0.0,8.0
17311,980909,Harbhajan Singh,0.0,36.0,0.0,36.0
17312,980909,J Suchith,0.0,-6.0,0.0,-6.0
17313,980909,JJ Bumrah,0.0,7.0,0.0,7.0
17314,980909,JW Hastings,0.0,9.0,0.0,9.0
17315,980909,Kuldeep Yadav,0.0,38.0,0.0,38.0
17316,980909,PP Chawla,0.0,35.0,0.0,35.0
17317,980909,TG Southee,0.0,7.0,0.0,7.0
17318,980911,I Sharma,0.0,33.0,0.0,33.0
17319,980911,JP Faulkner,0.0,3.0,0.0,3.0
17320,980911,M Ashwin,0.0,68.0,0.0,68.0
17321,980911,P Kumar,0.0,6.0,0.0,6.0
17322,980911,PV Tambe,0.0,75.0,0.0,75.0
17323,980911,R Ashwin,0.0,15.0,0.0,15.0
17324,980911,RP Singh,0.0,4.0,0.0,4.0
17325,980911,SB Jakati,0.0,2.0,0.0,2.0
17326,980913,A Mishra,0.0,153.0,0.0,153.0
17327,980913,CH Morris,0.0,54.0,0.0,54.0
17328,980913,CR Brathwaite,0.0,10.0,0.0,10.0
17329,980913,J Yadav,0.0,46.0,0.0,46.0
17330,980913,Z Khan,0.0,65.0,0.0,65.0
17331,980915,BB Sran,0.0,11.0,0.0,11.0
17332,980915,M Morkel,0.0,71.0,0.0,71.0
17333,980915,Mustafizur Rahman,0.0,45.0,0.0,45.0
17334,980915,PP Chawla,0.0,2.0,0.0,2.0
17335,980915,SP Narine,0.0,12.0,0.0,12.0
17336,980915,Shakib Al Hasan,0.0,7.0,0.0,7.0
17337,980915,UT Yadav,0.0,112.0,0.0,112.0
17338,980917,JJ Bumrah,0.0,68.0,0.0,68.0
17339,980917,MJ McClenaghan,0.0,135.0,0.0,135.0
17340,980917,PV Tambe,0.0,66.0,0.0,66.0
17341,980917,SB Jakati,0.0,48.0,0.0,48.0
17342,980919,AR Patel,0.0,5.0,0.0,5.0
17343,980919,Ankit Sharma,0.0,48.0,0.0,48.0
17344,980919,I Sharma,0.0,10.0,0.0,10.0
17345,980919,KJ Abbott,0.0,35.0,0.0,35.0
17346,980919,M Ashwin,0.0,107.0,0.0,107.0
17347,980919,MM Sharma,0.0,101.0,0.0,101.0
17348,980919,P Sahu,0.0,5.0,0.0,5.0
17349,980919,Sandeep Sharma,0.0,79.0,0.0,79.0
17350,980921,A Mishra,0.0,3.0,0.0,3.0
17351,980921,CH Morris,0.0,8.0,0.0,8.0
17352,980921,CR Brathwaite,0.0,34.0,0.0,34.0
17353,980921,HV Patel,0.0,2.0,0.0,2.0
17354,980921,Mohammed Shami,0.0,66.0,0.0,66.0
17355,980921,P Negi,0.0,3.0,0.0,3.0
17356,980921,Parvez Rasool,0.0,5.0,0.0,5.0
17357,980921,S Aravind,0.0,33.0,0.0,33.0
17358,980921,YS Chahal,0.0,0.0,0.0,0.0
17359,980921,Z Khan,0.0,30.0,0.0,30.0
17360,980923,B Kumar,0.0,50.0,0.0,50.0
17361,980923,BB Sran,0.0,114.0,0.0,114.0
17362,980923,Bipul Sharma,0.0,6.0,0.0,6.0
17363,980923,JJ Bumrah,0.0,8.0,0.0,8.0
17364,980923,MJ McClenaghan,0.0,10.0,0.0,10.0
17365,980923,Mustafizur Rahman,0.0,43.0,0.0,43.0
17366,980923,TG Southee,0.0,112.0,0.0,112.0
17367,980925,AD Russell,0.0,0.0,0.0,0.0
17368,980925,M Morkel,0.0,73.0,0.0,73.0
17369,980925,PP Chawla,0.0,46.0,0.0,46.0
17370,980925,SP Narine,0.0,73.0,0.0,73.0
17371,980925,Sandeep Sharma,0.0,-5.0,0.0,-5.0
17372,980925,UT Yadav,0.0,39.0,0.0,39.0
17373,980927,HV Patel,0.0,4.0,0.0,4.0
17374,980927,Harbhajan Singh,0.0,3.0,0.0,3.0
17375,980927,Iqbal Abdulla,0.0,100.0,0.0,100.0
17376,980927,JJ Bumrah,0.0,102.0,0.0,102.0
17377,980927,KH Pandya,0.0,70.0,0.0,70.0
17378,980927,MJ McClenaghan,0.0,38.0,0.0,38.0
17379,980927,TG Southee,0.0,13.0,0.0,13.0
17380,980927,VR Aaron,0.0,9.0,0.0,9.0
17381,980929,B Kumar,0.0,142.0,0.0,142.0
17382,980929,BB Sran,0.0,35.0,0.0,35.0
17383,980929,Bipul Sharma,0.0,39.0,0.0,39.0
17384,980929,DJ Hooda,0.0,33.0,0.0,33.0
17385,980929,DS Kulkarni,0.0,1.0,0.0,1.0
17386,980929,MC Henriques,0.0,3.0,0.0,3.0
17387,980929,Mustafizur Rahman,0.0,54.0,0.0,54.0
17388,980929,PV Tambe,0.0,1.0,0.0,1.0
17389,980931,HV Patel,0.0,32.0,0.0,32.0
17390,980931,I Sharma,0.0,4.0,0.0,4.0
17391,980931,Iqbal Abdulla,0.0,0.0,0.0,0.0
17392,980931,KW Richardson,0.0,135.0,0.0,135.0
17393,980931,STR Binny,0.0,-2.0,0.0,-2.0
17394,980931,T Shamsi,0.0,36.0,0.0,36.0
17395,980933,A Mishra,0.0,85.0,0.0,85.0
17396,980933,CH Morris,0.0,47.0,0.0,47.0
17397,980933,Imran Tahir,0.0,7.0,0.0,7.0
17398,980933,JJ Bumrah,0.0,3.0,0.0,3.0
17399,980933,MJ McClenaghan,0.0,72.0,0.0,72.0
17400,980933,Mohammed Shami,0.0,9.0,0.0,9.0
17401,980933,Z Khan,0.0,40.0,0.0,40.0
17402,980935,B Kumar,0.0,36.0,0.0,36.0
17403,980935,BB Sran,0.0,6.0,0.0,6.0
17404,980935,KJ Abbott,0.0,0.0,0.0,0.0
17405,980935,MM Sharma,0.0,40.0,0.0,40.0
17406,980935,Mustafizur Rahman,0.0,103.0,0.0,103.0
17407,980935,Sandeep Sharma,0.0,42.0,0.0,42.0
17408,980937,DS Kulkarni,0.0,36.0,0.0,36.0
17409,980937,Iqbal Abdulla,0.0,3.0,0.0,3.0
17410,980937,KW Richardson,0.0,29.0,0.0,29.0
17411,980937,P Kumar,0.0,6.0,0.0,6.0
17412,980937,PV Tambe,0.0,34.0,0.0,34.0
17413,980937,SB Jakati,0.0,2.0,0.0,2.0
17414,980937,T Shamsi,0.0,43.0,0.0,43.0
17415,980937,YS Chahal,0.0,36.0,0.0,36.0
17416,980939,Ankit Sharma,0.0,5.0,0.0,5.0
17417,980939,M Ashwin,0.0,48.0,0.0,48.0
17418,980939,M Morkel,0.0,8.0,0.0,8.0
17419,980939,R Ashwin,0.0,2.0,0.0,2.0
17420,980939,SP Narine,0.0,37.0,0.0,37.0
17421,980941,Harbhajan Singh,0.0,8.0,0.0,8.0
17422,980941,JJ Bumrah,0.0,116.0,0.0,116.0
17423,980941,KH Pandya,0.0,-1.0,0.0,-1.0
17424,980941,MJ McClenaghan,0.0,83.0,0.0,83.0
17425,980941,MM Sharma,0.0,109.0,0.0,109.0
17426,980941,P Sahu,0.0,-3.0,0.0,-3.0
17427,980941,Sandeep Sharma,0.0,47.0,0.0,47.0
17428,980941,TG Southee,0.0,71.0,0.0,71.0
17429,980943,A Nehra,0.0,41.0,0.0,41.0
17430,980943,AB Dinda,0.0,117.0,0.0,117.0
17431,980943,M Ashwin,0.0,1.0,0.0,1.0
17432,980943,MR Marsh,0.0,81.0,0.0,81.0
17433,980943,Mustafizur Rahman,0.0,5.0,0.0,5.0
17434,980943,NLTC Perera,0.0,38.0,0.0,38.0
17435,980943,R Ashwin,0.0,47.0,0.0,47.0
17436,980943,R Bhatia,0.0,4.0,0.0,4.0
17437,980945,A Mishra,0.0,5.0,0.0,5.0
17438,980945,DS Kulkarni,0.0,120.0,0.0,120.0
17439,980945,Imran Tahir,0.0,109.0,0.0,109.0
17440,980945,P Kumar,0.0,18.0,0.0,18.0
17441,980945,PV Tambe,0.0,1.0,0.0,1.0
17442,980945,S Nadeem,0.0,8.0,0.0,8.0
17443,980945,Z Khan,0.0,6.0,0.0,6.0
17444,980947,HH Pandya,0.0,33.0,0.0,33.0
17445,980947,Harbhajan Singh,0.0,34.0,0.0,34.0
17446,980947,JD Unadkat,0.0,-1.0,0.0,-1.0
17447,980947,JJ Bumrah,0.0,8.0,0.0,8.0
17448,980947,MJ McClenaghan,0.0,37.0,0.0,37.0
17449,980947,R Sathish,0.0,-3.0,0.0,-3.0
17450,980947,SP Narine,0.0,83.0,0.0,83.0
17451,980947,TG Southee,0.0,75.0,0.0,75.0
17452,980947,UT Yadav,0.0,34.0,0.0,34.0
17453,980949,AB Dinda,0.0,68.0,0.0,68.0
17454,980949,DS Kulkarni,0.0,4.0,0.0,4.0
17455,980949,JA Morkel,0.0,-2.0,0.0,-2.0
17456,980949,M Ashwin,0.0,6.0,0.0,6.0
17457,980949,P Kumar,0.0,8.0,0.0,8.0
17458,980949,R Ashwin,0.0,4.0,0.0,4.0
17459,980949,R Bhatia,0.0,33.0,0.0,33.0
17460,980949,S Kaushik,0.0,3.0,0.0,3.0
17461,980951,A Mishra,0.0,39.0,0.0,39.0
17462,980951,GB Hogg,0.0,1.0,0.0,1.0
17463,980951,Z Khan,0.0,111.0,0.0,111.0
17464,980953,A Nehra,0.0,35.0,0.0,35.0
17465,980953,B Kumar,0.0,36.0,0.0,36.0
17466,980953,BB Sran,0.0,37.0,0.0,37.0
17467,980953,HV Patel,0.0,4.0,0.0,4.0
17468,980953,KW Richardson,0.0,66.0,0.0,66.0
17469,980953,Mustafizur Rahman,0.0,37.0,0.0,37.0
17470,980953,T Shamsi,0.0,36.0,0.0,36.0
17471,980953,VR Aaron,0.0,6.0,0.0,6.0
17472,980955,S Kaushik,0.0,104.0,0.0,104.0
17473,980957,AB Dinda,0.0,33.0,0.0,33.0
17474,980957,HH Pandya,0.0,5.0,0.0,5.0
17475,980957,Harbhajan Singh,0.0,37.0,0.0,37.0
17476,980957,JJ Bumrah,0.0,103.0,0.0,103.0
17477,980957,KH Pandya,0.0,-2.0,0.0,-2.0
17478,980957,M Ashwin,0.0,3.0,0.0,3.0
17479,980957,MJ McClenaghan,0.0,44.0,0.0,44.0
17480,980957,R Ashwin,0.0,36.0,0.0,36.0
17481,980957,SM Boland,0.0,6.0,0.0,6.0
17482,980957,TG Southee,0.0,7.0,0.0,7.0
17483,980959,M Morkel,0.0,68.0,0.0,68.0
17484,980959,PP Chawla,0.0,74.0,0.0,74.0
17485,980959,S Aravind,0.0,44.0,0.0,44.0
17486,980959,SP Narine,0.0,3.0,0.0,3.0
17487,980959,T Shamsi,0.0,-1.0,0.0,-1.0
17488,980959,UT Yadav,0.0,29.0,0.0,29.0
17489,980959,VR Aaron,0.0,8.0,0.0,8.0
17490,980959,YS Chahal,0.0,77.0,0.0,77.0
17491,980961,A Mishra,0.0,36.0,0.0,36.0
17492,980961,CH Morris,0.0,46.0,0.0,46.0
17493,980961,DS Kulkarni,0.0,4.0,0.0,4.0
17494,980961,Mohammed Shami,0.0,46.0,0.0,46.0
17495,980961,P Kumar,0.0,4.0,0.0,4.0
17496,980961,S Kaushik,0.0,39.0,0.0,39.0
17497,980961,S Nadeem,0.0,67.0,0.0,67.0
17498,980961,Z Khan,0.0,52.0,0.0,52.0
17499,980963,GB Hogg,0.0,-5.0,0.0,-5.0
17500,980963,M Morkel,0.0,41.0,0.0,41.0
17501,980963,PP Chawla,0.0,89.0,0.0,89.0
17502,980963,Shakib Al Hasan,0.0,6.0,0.0,6.0
17503,980963,UT Yadav,0.0,4.0,0.0,4.0
17504,980965,A Mishra,0.0,38.0,0.0,38.0
17505,980965,AB Dinda,0.0,50.0,0.0,50.0
17506,980965,Imran Tahir,0.0,71.0,0.0,71.0
17507,980965,M Ashwin,0.0,3.0,0.0,3.0
17508,980965,R Ashwin,0.0,4.0,0.0,4.0
17509,980965,R Bhatia,0.0,70.0,0.0,70.0
17510,980965,SM Boland,0.0,68.0,0.0,68.0
17511,980967,A Nehra,0.0,29.0,0.0,29.0
17512,980967,B Kumar,0.0,83.0,0.0,83.0
17513,980967,BB Sran,0.0,34.0,0.0,34.0
17514,980967,DS Kulkarni,0.0,94.0,0.0,94.0
17515,980967,Mustafizur Rahman,0.0,80.0,0.0,80.0
17516,980967,PJ Sangwan,0.0,-3.0,0.0,-3.0
17517,980967,S Kaushik,0.0,9.0,0.0,9.0
17518,980969,A Zampa,0.0,67.0,0.0,67.0
17519,980969,AB Dinda,0.0,6.0,0.0,6.0
17520,980969,CJ Jordan,0.0,35.0,0.0,35.0
17521,980969,Parvez Rasool,0.0,-3.0,0.0,-3.0
17522,980969,RP Singh,0.0,46.0,0.0,46.0
17523,980969,STR Binny,0.0,4.0,0.0,4.0
17524,980969,VR Aaron,0.0,3.0,0.0,3.0
17525,980969,YS Chahal,0.0,38.0,0.0,38.0
17526,980971,A Mishra,0.0,6.0,0.0,6.0
17527,980971,KC Cariappa,0.0,36.0,0.0,36.0
17528,980971,MM Sharma,0.0,16.0,0.0,16.0
17529,980971,Mohammed Shami,0.0,31.0,0.0,31.0
17530,980971,S Nadeem,0.0,8.0,0.0,8.0
17531,980971,Sandeep Sharma,0.0,36.0,0.0,36.0
17532,980971,Z Khan,0.0,35.0,0.0,35.0
17533,980973,A Nehra,0.0,114.0,0.0,114.0
17534,980973,B Kumar,0.0,47.0,0.0,47.0
17535,980973,BB Sran,0.0,89.0,0.0,89.0
17536,980973,Mustafizur Rahman,0.0,102.0,0.0,102.0
17537,980975,AD Russell,0.0,41.0,0.0,41.0
17538,980975,DJ Bravo,0.0,8.0,0.0,8.0
17539,980975,DS Kulkarni,0.0,40.0,0.0,40.0
17540,980975,GB Hogg,0.0,35.0,0.0,35.0
17541,980975,M Morkel,0.0,8.0,0.0,8.0
17542,980975,P Kumar,0.0,100.0,0.0,100.0
17543,980975,PP Chawla,0.0,41.0,0.0,41.0
17544,980975,PV Tambe,0.0,4.0,0.0,4.0
17545,980975,S Kaushik,0.0,0.0,0.0,0.0
17546,980975,UT Yadav,0.0,3.0,0.0,3.0
17547,980977,AR Patel,0.0,48.0,0.0,48.0
17548,980977,Anureet Singh,0.0,10.0,0.0,10.0
17549,980977,CJ Jordan,0.0,-4.0,0.0,-4.0
17550,980977,Iqbal Abdulla,0.0,3.0,0.0,3.0
17551,980977,KC Cariappa,0.0,77.0,0.0,77.0
17552,980977,MM Sharma,0.0,4.0,0.0,4.0
17553,980977,STR Binny,0.0,1.0,0.0,1.0
17554,980977,Sandeep Sharma,0.0,60.0,0.0,60.0
17555,980977,VR Aaron,0.0,6.0,0.0,6.0
17556,980977,YS Chahal,0.0,36.0,0.0,36.0
17557,980979,A Nehra,0.0,106.0,0.0,106.0
17558,980979,AB Dinda,0.0,14.0,0.0,14.0
17559,980979,Mustafizur Rahman,0.0,8.0,0.0,8.0
17560,980979,R Bhatia,0.0,5.0,0.0,5.0
17561,980979,RP Singh,0.0,40.0,0.0,40.0
17562,980981,CJ Jordan,0.0,-1.0,0.0,-1.0
17563,980981,Harbhajan Singh,0.0,7.0,0.0,7.0
17564,980981,JJ Bumrah,0.0,9.0,0.0,9.0
17565,980981,KH Pandya,0.0,47.0,0.0,47.0
17566,980981,MJ McClenaghan,0.0,38.0,0.0,38.0
17567,980981,S Aravind,0.0,44.0,0.0,44.0
17568,980981,STR Binny,0.0,4.0,0.0,4.0
17569,980981,TG Southee,0.0,44.0,0.0,44.0
17570,980981,VR Aaron,0.0,67.0,0.0,67.0
17571,980981,YS Chahal,0.0,45.0,0.0,45.0
17572,980983,A Mishra,0.0,69.0,0.0,69.0
17573,980983,CH Morris,0.0,54.0,0.0,54.0
17574,980983,J Yadav,0.0,46.0,0.0,46.0
17575,980983,JP Duminy,0.0,5.0,0.0,5.0
17576,980983,Mohammed Shami,0.0,40.0,0.0,40.0
17577,980983,Mustafizur Rahman,0.0,6.0,0.0,6.0
17578,980983,NM Coulter-Nile,0.0,69.0,0.0,69.0
17579,980985,AR Patel,0.0,47.0,0.0,47.0
17580,980985,KC Cariappa,0.0,11.0,0.0,11.0
17581,980985,MM Sharma,0.0,77.0,0.0,77.0
17582,980985,MP Stoinis,0.0,143.0,0.0,143.0
17583,980985,Sandeep Sharma,0.0,90.0,0.0,90.0
17584,980987,CJ Jordan,0.0,149.0,0.0,149.0
17585,980987,S Aravind,0.0,50.0,0.0,50.0
17586,980987,STR Binny,0.0,7.0,0.0,7.0
17587,980987,Sachin Baby,0.0,63.0,0.0,63.0
17588,980987,VR Aaron,0.0,4.0,0.0,4.0
17589,980987,YS Chahal,0.0,123.0,0.0,123.0
17590,980989,A Zampa,0.0,2.0,0.0,2.0
17591,980989,AB Dinda,0.0,1.0,0.0,1.0
17592,980989,AD Russell,0.0,44.0,0.0,44.0
17593,980989,AS Rajpoot,0.0,32.0,0.0,32.0
17594,980989,M Ashwin,0.0,3.0,0.0,3.0
17595,980989,M Morkel,0.0,9.0,0.0,9.0
17596,980989,PP Chawla,0.0,77.0,0.0,77.0
17597,980989,SP Narine,0.0,19.0,0.0,19.0
17598,980989,Shakib Al Hasan,0.0,35.0,0.0,35.0
17599,980991,A Nehra,0.0,-3.0,0.0,-3.0
17600,980991,AR Patel,0.0,41.0,0.0,41.0
17601,980991,Anureet Singh,0.0,6.0,0.0,6.0
17602,980991,B Kumar,0.0,77.0,0.0,77.0
17603,980991,GJ Maxwell,0.0,2.0,0.0,2.0
17604,980991,KV Sharma,0.0,6.0,0.0,6.0
17605,980991,MC Henriques,0.0,34.0,0.0,34.0
17606,980991,MM Sharma,0.0,-1.0,0.0,-1.0
17607,980991,MP Stoinis,0.0,5.0,0.0,5.0
17608,980991,Mustafizur Rahman,0.0,39.0,0.0,39.0
17609,980991,Sandeep Sharma,0.0,36.0,0.0,36.0
17610,980993,Harbhajan Singh,0.0,36.0,0.0,36.0
17611,980993,JJ Bumrah,0.0,122.0,0.0,122.0
17612,980993,MJ McClenaghan,0.0,16.0,0.0,16.0
17613,980993,N Rana,0.0,3.0,0.0,3.0
17614,980993,R Vinay Kumar,0.0,48.0,0.0,48.0
17615,980995,AS Rajpoot,0.0,6.0,0.0,6.0
17616,980995,CJ Jordan,0.0,4.0,0.0,4.0
17617,980995,Iqbal Abdulla,0.0,38.0,0.0,38.0
17618,980995,M Morkel,0.0,6.0,0.0,6.0
17619,980995,PP Chawla,0.0,2.0,0.0,2.0
17620,980995,S Aravind,0.0,61.0,0.0,61.0
17621,980995,SP Narine,0.0,49.0,0.0,49.0
17622,980995,SR Watson,0.0,1.0,0.0,1.0
17623,980995,STR Binny,0.0,2.0,0.0,2.0
17624,980995,YS Chahal,0.0,38.0,0.0,38.0
17625,980997,A Mishra,0.0,9.0,0.0,9.0
17626,980997,A Zampa,0.0,109.0,0.0,109.0
17627,980997,AB Dinda,0.0,128.0,0.0,128.0
17628,980997,DL Chahar,0.0,8.0,0.0,8.0
17629,980997,IK Pathan,0.0,13.0,0.0,13.0
17630,980997,Mohammed Shami,0.0,1.0,0.0,1.0
17631,980997,NLTC Perera,0.0,7.0,0.0,7.0
17632,980997,R Ashwin,0.0,13.0,0.0,13.0
17633,980997,Z Khan,0.0,12.0,0.0,12.0
17634,980999,CJ Jordan,0.0,1.0,0.0,1.0
17635,980999,S Aravind,0.0,74.0,0.0,74.0
17636,980999,STR Binny,0.0,1.0,0.0,1.0
17637,980999,Sachin Baby,0.0,2.0,0.0,2.0
17638,980999,VR Aaron,0.0,1.0,0.0,1.0
17639,980999,YS Chahal,0.0,140.0,0.0,140.0
17640,981001,AS Rajpoot,0.0,36.0,0.0,36.0
17641,981001,DJ Bravo,0.0,40.0,0.0,40.0
17642,981001,DS Kulkarni,0.0,42.0,0.0,42.0
17643,981001,P Kumar,0.0,5.0,0.0,5.0
17644,981001,SB Jakati,0.0,35.0,0.0,35.0
17645,981003,A Mishra,0.0,3.0,0.0,3.0
17646,981003,BB Sran,0.0,70.0,0.0,70.0
17647,981003,J Yadav,0.0,8.0,0.0,8.0
17648,981003,KV Sharma,0.0,2.0,0.0,2.0
17649,981003,Mustafizur Rahman,0.0,41.0,0.0,41.0
17650,981003,NM Coulter-Nile,0.0,37.0,0.0,37.0
17651,981003,Z Khan,0.0,12.0,0.0,12.0
17652,981005,A Zampa,0.0,35.0,0.0,35.0
17653,981005,AB Dinda,0.0,43.0,0.0,43.0
17654,981005,DL Chahar,0.0,7.0,0.0,7.0
17655,981005,MM Sharma,0.0,38.0,0.0,38.0
17656,981005,Sandeep Sharma,0.0,41.0,0.0,41.0
17657,981007,DJ Bravo,0.0,70.0,0.0,70.0
17658,981007,DS Kulkarni,0.0,68.0,0.0,68.0
17659,981007,JJ Bumrah,0.0,37.0,0.0,37.0
17660,981007,MJ McClenaghan,0.0,5.0,0.0,5.0
17661,981007,P Kumar,0.0,75.0,0.0,75.0
17662,981007,SB Jakati,0.0,3.0,0.0,3.0
17663,981009,AS Rajpoot,0.0,34.0,0.0,34.0
17664,981009,Kuldeep Yadav,0.0,71.0,0.0,71.0
17665,981009,Mustafizur Rahman,0.0,36.0,0.0,36.0
17666,981009,SP Narine,0.0,121.0,0.0,121.0
17667,981011,A Mishra,0.0,8.0,0.0,8.0
17668,981011,CJ Jordan,0.0,41.0,0.0,41.0
17669,981011,Iqbal Abdulla,0.0,2.0,0.0,2.0
17670,981011,S Aravind,0.0,37.0,0.0,37.0
17671,981011,YS Chahal,0.0,103.0,0.0,103.0
17672,981011,Z Khan,0.0,42.0,0.0,42.0
17673,981013,CJ Jordan,0.0,83.0,0.0,83.0
17674,981013,S Aravind,0.0,15.0,0.0,15.0
17675,981013,YS Chahal,0.0,34.0,0.0,34.0
17676,981015,BB Sran,0.0,35.0,0.0,35.0
17677,981015,Kuldeep Yadav,0.0,111.0,0.0,111.0
17678,981015,M Morkel,0.0,79.0,0.0,79.0
17679,981015,Mustafizur Rahman,0.0,7.0,0.0,7.0
17680,981017,B Kumar,0.0,79.0,0.0,79.0
17681,981017,BB Sran,0.0,8.0,0.0,8.0
17682,981017,P Kumar,0.0,7.0,0.0,7.0
17683,981017,S Kaushik,0.0,75.0,0.0,75.0
17684,981017,TA Boult,0.0,49.0,0.0,49.0
17685,981019,BB Sran,0.0,38.0,0.0,38.0
17686,981019,Mustafizur Rahman,0.0,38.0,0.0,38.0
17687,981019,S Aravind,0.0,69.0,0.0,69.0
17688,981019,YS Chahal,0.0,34.0,0.0,34.0
17689,1082591,A Nehra,0.0,74.0,0.0,74.0
17690,1082591,B Kumar,0.0,71.0,0.0,71.0
17691,1082591,Bipul Sharma,0.0,32.0,0.0,32.0
17692,1082591,Rashid Khan,0.0,76.0,0.0,76.0
17693,1082592,A Zampa,0.0,34.0,0.0,34.0
17694,1082592,AB Dinda,0.0,2.0,0.0,2.0
17695,1082592,DL Chahar,0.0,4.0,0.0,4.0
17696,1082592,Imran Tahir,0.0,126.0,0.0,126.0
17697,1082592,JJ Bumrah,0.0,6.0,0.0,6.0
17698,1082592,MJ McClenaghan,0.0,39.0,0.0,39.0
17699,1082592,R Bhatia,0.0,71.0,0.0,71.0
17700,1082593,CR Woakes,0.0,4.0,0.0,4.0
17701,1082593,DR Smith,0.0,1.0,0.0,1.0
17702,1082593,DS Kulkarni,0.0,-3.0,0.0,-3.0
17703,1082593,Kuldeep Yadav,0.0,78.0,0.0,78.0
17704,1082593,MS Gony,0.0,-2.0,0.0,-2.0
17705,1082593,P Kumar,0.0,4.0,0.0,4.0
17706,1082593,PP Chawla,0.0,37.0,0.0,37.0
17707,1082593,S Kaushik,0.0,9.0,0.0,9.0
17708,1082593,SB Jakati,0.0,2.0,0.0,2.0
17709,1082593,SP Narine,0.0,7.0,0.0,7.0
17710,1082593,TA Boult,0.0,36.0,0.0,36.0
17711,1082593,YK Pathan,0.0,1.0,0.0,1.0
17712,1082594,AB Dinda,0.0,37.0,0.0,37.0
17713,1082594,Imran Tahir,0.0,76.0,0.0,76.0
17714,1082594,MM Sharma,0.0,6.0,0.0,6.0
17715,1082594,MP Stoinis,0.0,35.0,0.0,35.0
17716,1082594,R Bhatia,0.0,3.0,0.0,3.0
17717,1082594,RD Chahar,0.0,38.0,0.0,38.0
17718,1082594,Sandeep Sharma,0.0,76.0,0.0,76.0
17719,1082594,Swapnil Singh,0.0,33.0,0.0,33.0
17720,1082594,T Natarajan,0.0,34.0,0.0,34.0
17721,1082595,B Stanlake,0.0,80.0,0.0,80.0
17722,1082595,YS Chahal,0.0,52.0,0.0,52.0
17723,1082596,A Nehra,0.0,38.0,0.0,38.0
17724,1082596,B Kumar,0.0,72.0,0.0,72.0
17725,1082596,BCJ Cutting,0.0,2.0,0.0,2.0
17726,1082596,Bipul Sharma,0.0,7.0,0.0,7.0
17727,1082596,Rashid Khan,0.0,129.0,0.0,129.0
17728,1082596,S Kaushik,0.0,7.0,0.0,7.0
17729,1082596,Tejas Baroka,0.0,6.0,0.0,6.0
17730,1082597,AS Rajpoot,0.0,115.0,0.0,115.0
17731,1082597,JJ Bumrah,0.0,45.0,0.0,45.0
17732,1082597,Kuldeep Yadav,0.0,47.0,0.0,47.0
17733,1082597,MJ McClenaghan,0.0,40.0,0.0,40.0
17734,1082597,SL Malinga,0.0,65.0,0.0,65.0
17735,1082597,TA Boult,0.0,0.0,0.0,0.0
17736,1082598,B Stanlake,0.0,3.0,0.0,3.0
17737,1082598,Iqbal Abdulla,0.0,3.0,0.0,3.0
17738,1082598,MM Sharma,0.0,6.0,0.0,6.0
17739,1082598,MP Stoinis,0.0,2.0,0.0,2.0
17740,1082598,P Negi,0.0,1.0,0.0,1.0
17741,1082598,Sandeep Sharma,0.0,47.0,0.0,47.0
17742,1082598,T Natarajan,0.0,2.0,0.0,2.0
17743,1082598,TS Mills,0.0,42.0,0.0,42.0
17744,1082598,VR Aaron,0.0,83.0,0.0,83.0
17745,1082598,YS Chahal,0.0,46.0,0.0,46.0
17746,1082599,A Mishra,0.0,104.0,0.0,104.0
17747,1082599,PJ Cummins,0.0,78.0,0.0,78.0
17748,1082599,S Nadeem,0.0,44.0,0.0,44.0
17749,1082599,Z Khan,0.0,102.0,0.0,102.0
17750,1082600,A Nehra,0.0,41.0,0.0,41.0
17751,1082600,JJ Bumrah,0.0,111.0,0.0,111.0
17752,1082600,MJ McClenaghan,0.0,43.0,0.0,43.0
17753,1082600,Mustafizur Rahman,0.0,-3.0,0.0,-3.0
17754,1082600,SL Malinga,0.0,37.0,0.0,37.0
17755,1082601,C de Grandhomme,0.0,37.0,0.0,37.0
17756,1082601,CR Woakes,0.0,66.0,0.0,66.0
17757,1082601,I Sharma,0.0,4.0,0.0,4.0
17758,1082601,PP Chawla,0.0,44.0,0.0,44.0
17759,1082601,Sandeep Sharma,0.0,8.0,0.0,8.0
17760,1082601,TA Boult,0.0,10.0,0.0,10.0
17761,1082601,UT Yadav,0.0,135.0,0.0,135.0
17762,1082602,Harbhajan Singh,0.0,13.0,0.0,13.0
17763,1082602,JJ Bumrah,0.0,5.0,0.0,5.0
17764,1082602,S Aravind,0.0,14.0,0.0,14.0
17765,1082602,S Badree,0.0,148.0,0.0,148.0
17766,1082602,TG Southee,0.0,-1.0,0.0,-1.0
17767,1082602,TS Mills,0.0,7.0,0.0,7.0
17768,1082602,YS Chahal,0.0,30.0,0.0,30.0
17769,1082603,AJ Tye,0.0,180.0,0.0,180.0
17770,1082603,Basil Thampi,0.0,7.0,0.0,7.0
